P_avg,P_max,P_min,P_poc,P_std,V_avg,V_max,V_min,V_poc,V_std,L
3404.198,3421.36,3387.8,0.009858416,10.5713268,460.6406164,859.052666,212.4025458,1.403806128,224.7056939,0
3405.278,3421.36,3387.8,0.009855289,11.1203305,443.8839998,859.052666,212.4025458,1.456799796,206.3559532,0
3409.518,3440.05,3387.8,0.015324747,15.21726123,445.450891,874.7215775,212.4025458,1.486850841,209.8879225,0
3413.111,3443.63,3387.8,0.016357511,18.6049942,428.3840877,874.7215775,212.4025458,1.546086913,194.9115979,0
3417.165,3443.63,3387.8,0.016338105,20.11993275,448.3915583,874.7215775,212.4025458,1.47709969,202.9691395,0
3421.819,3443.63,3387.8,0.016315883,18.591221,479.575528,874.7215775,212.4025458,1.381052604,199.3708008,0
3426.444,3443.63,3403.36,0.011752709,14.4879269,496.3756506,874.7215775,212.4025458,1.334310075,183.8167152,0
3429.843,3443.63,3413.71,0.008723431,12.29108983,501.9213982,874.7215775,212.4025458,1.319567235,182.776591,0
3433.171,3454.64,3413.71,0.011921923,14.10993379,507.8947657,874.7215775,212.4025458,1.30404776,179.9006529,0
3436.531,3454.64,3414.22,0.011761861,12.9103614,507.624452,874.7215775,209.6994094,1.310067246,180.395335,0
3439.166,3454.64,3415.1,0.011496973,10.26968264,516.2364875,874.7215775,209.6994094,1.288212252,172.6220154,0
3442.683,3454.64,3434.05,0.0059808,6.40859669,481.4553511,874.7215775,209.6994094,1.381274851,192.0878883,0
3440.437,3454.64,3417.59,0.010768981,10.23019389,474.2961488,803.1295546,209.6994094,1.251180611,176.5040881,0
3436.939,3454.64,3408.65,0.013381093,14.21958698,482.9148709,803.1295546,209.6994094,1.228850427,180.5761545,0
3434.487,3454.64,3408.65,0.013390646,15.33553971,474.1027161,803.1295546,209.6994094,1.251691089,175.741911,0
3432.324,3454.64,3408.65,0.013399085,16.42233382,480.2985363,803.1295546,209.6994094,1.235544355,181.6284873,0
3429.434,3454.64,3405.15,0.014430953,18.49673735,505.3366552,803.1295546,209.6994094,1.174326341,188.351398,0
3426.881,3454.64,3405.15,0.014441704,19.03673491,507.7981053,803.1295546,209.6994094,1.168634028,188.3757472,0
3423.14,3450.27,3405.15,0.013180881,16.47963185,503.4713806,803.1295546,209.6994094,1.178677017,190.1808519,0
3419.72,3450.27,3405.15,0.013194063,14.31259117,528.592042,803.1295546,233.0879058,1.078415117,161.4924045,0
3414.383,3450.27,3387.2,0.018471859,15.56935952,548.5284288,803.1295546,233.0879058,1.039219882,157.7068569,0
3408.765,3417.59,3387.2,0.008915252,10.48784717,571.5474523,803.1295546,412.9310932,0.682705276,118.4666892,0
3406.316,3417.4,3387.2,0.008865883,11.04279571,511.8795946,662.712179,206.4509776,0.891344774,137.58708,0
3403.161,3417.4,3377.1,0.011841932,14.32199894,557.3987287,1052.809432,206.4509776,1.518407579,219.8246586,0
3400.902,3417.23,3377.1,0.011799811,13.58935921,536.578131,1052.809432,206.4509776,1.577325659,232.9735935,0
3401.336,3419.75,3377.1,0.01253919,14.16144074,555.7633908,1052.809432,206.4509776,1.522875505,251.5168768,0
3404.721,3439,3377.1,0.018180638,18.54234099,576.1846801,1052.809432,206.4509776,1.46890135,268.8576476,0
3406.739,3439,3377.1,0.018169869,20.40531108,585.2205254,1052.809432,206.4509776,1.446221412,268.2979821,0
3408.122,3439,3377.1,0.018162495,21.62743513,590.1544432,1052.809432,206.4509776,1.434130445,265.2135295,0
3410.997,3441.86,3377.1,0.018985651,24.13027099,604.3835355,1052.809432,206.4509776,1.400366497,261.2968147,0
3417.169,3448.92,3377.1,0.021017398,25.23522821,566.4097904,1052.809432,206.4509776,1.494251104,286.6015848,0
3421.243,3448.92,3377.1,0.02099237,24.36902999,558.5601705,1052.809432,206.4509776,1.515250279,290.7844922,0
3424.897,3448.92,3377.1,0.020969974,22.3348522,575.8427927,1052.809432,231.230227,1.426742186,272.0651879,0
3431.012,3448.92,3394.81,0.015770857,14.94221371,488.9002673,866.9250718,183.3841776,1.398119289,239.7016109,0
3433.695,3448.92,3419.75,0.008495222,8.911244107,478.8848077,866.9250718,183.3841776,1.427359739,249.6959931,0
3433.868,3448.92,3421.48,0.007990989,8.622556683,418.9641067,866.9250718,183.3841776,1.631502277,220.137563,0
3433.103,3448.92,3421.48,0.007992769,8.454367732,347.4663471,610.9100858,151.9474758,1.320883631,168.5409539,0
3433.847,3448.92,3421.48,0.007991037,8.671105298,314.1304708,603.1969472,151.9474758,1.436503343,141.4320327,0
3434.1,3448.92,3421.48,0.007990449,8.617496374,285.9527761,603.1969472,151.9474758,1.578055921,136.626352,0
3432.568,3448.92,3421.48,0.007994015,8.444702177,246.30298,384.7819426,151.9474758,0.945317295,80.21988976,0
3430.712,3439.44,3421.48,0.005235065,6.190108182,237.2597422,384.7819426,140.7978484,1.028341732,86.92488444,0
3430.81,3439.44,3421.48,0.005234915,6.269791719,214.5170128,379.2771993,140.7978484,1.111703672,72.61246202,0
3430.895,3439.44,3421.48,0.005234786,6.25791804,193.1714241,277.5513228,140.7978484,0.707938429,44.87282942,0
3433.352,3462.82,3421.48,0.012040711,11.81898169,248.9297231,740.9671679,140.7978484,2.410999024,178.5797814,0
3436.531,3462.82,3421.48,0.012029573,12.57020146,247.8799693,740.9671679,140.7978484,2.421209431,178.8382666,0
3438.583,3462.82,3426.54,0.010550858,11.46666669,239.0600621,740.9671679,140.7978484,2.510537788,180.6892934,0
3439.455,3462.82,3426.54,0.010548183,11.18357448,247.4141977,740.9671679,140.7978484,2.425767498,178.1272398,0
3438.095,3462.82,3425.84,0.010755956,11.98389217,252.9528897,740.9671679,140.7978484,2.372652553,180.0194949,0
3436.434,3462.82,3416.98,0.013339409,13.70515732,250.0726535,740.9671679,140.7978484,2.39997981,181.5316925,0
3435.904,3462.82,3416.98,0.013341467,14.22298388,244.7115639,740.9671679,140.7978484,2.452558065,183.7332354,0
3435.477,3462.82,3416.98,0.013343125,14.46987216,244.4627071,740.9671679,138.3092805,2.46523445,183.8912367,0
3434.067,3462.82,3416.98,0.013348604,15.10677995,251.3918632,740.9671679,138.3092805,2.39728478,181.53462,0
3432.859,3462.82,3416.98,0.013353301,15.88740691,247.6552045,740.9671679,128.4547254,2.473246802,183.8613483,0
3426.974,3453.43,3403.97,0.014432558,14.38466712,211.220197,376.6170933,128.4547254,1.174898856,84.48822172,0
3421.091,3442,3394.6,0.013855229,14.39261726,224.1851347,376.6170933,128.4547254,1.106952824,92.72666589,0
3418.373,3440.07,3394.6,0.01330165,12.43914432,244.492369,376.6170933,128.4547254,1.015010689,100.3493871,0
3416.576,3426.09,3394.6,0.00921683,10.01903429,237.3365674,376.6170933,128.4547254,1.045613706,103.5626705,0
3415.41,3426.09,3394.6,0.009219977,9.485386385,225.56122,376.6170933,128.4547254,1.100199617,98.03144304,0
3415.21,3426.09,3394.6,0.009220516,9.469676715,225.5283006,376.6170933,128.4547254,1.100360209,98.05905662,0
3415.052,3426.09,3394.6,0.009220943,9.370550522,219.7149538,376.6170933,94.95462212,1.281944931,104.352053,0
3412.816,3422.1,3394.6,0.008057862,9.108105266,249.9290521,440.4502635,94.95462212,1.382374872,120.6337131,0
3410.402,3422.1,3394.6,0.008063566,9.670582849,259.8151283,440.4502635,94.95462212,1.32977492,122.5493193,0
3409.421,3422.1,3394.6,0.008065886,9.256691776,282.1066361,440.4502635,94.95462212,1.224698739,116.1046514,0
3410.345,3422.1,3394.6,0.0080637,9.112155763,278.3924104,440.4502635,94.95462212,1.241038291,113.3056535,0
3412.294,3422.1,3397.57,0.007188712,7.268015424,266.3564325,440.4502635,94.95462212,1.297117694,113.2292264,0
3412.782,3422.1,3397.57,0.007187684,7.612147848,267.5960613,440.4502635,94.95462212,1.291108844,114.5319659,0
3412.237,3419.7,3397.57,0.006485482,7.044850001,282.3382042,440.4502635,94.95462212,1.223694265,109.0631589,0
3411.906,3419.7,3397.57,0.006486111,7.021135028,286.4969394,440.4502635,94.95462212,1.205931351,106.9911957,0
3410.658,3419.7,3397.57,0.006488484,7.506407291,289.2579385,440.4502635,94.95462212,1.194420603,103.4128524,0
3410.048,3419.7,3397.57,0.006489645,6.918413063,308.5918613,440.4502635,178.9717586,0.847327936,78.00078878,0
3411.461,3419.7,3397.57,0.006486957,6.927597658,296.0954158,380.8849194,178.9717586,0.68191924,63.11927355,0
3413.45,3419.7,3402.5,0.00503889,5.114156754,283.7782921,380.8849194,178.9717586,0.711517288,68.52826427,0
3415.536,3429.46,3402.5,0.007893344,6.869215011,295.4761536,468.3484187,178.9717586,0.97935707,88.4397011,0
3416.427,3429.46,3402.5,0.007891285,7.107703206,300.5984658,468.3484187,178.9717586,0.962668453,92.65416805,0
3417.67,3429.46,3402.5,0.007888415,7.714572025,326.8559345,475.4165304,178.9717586,0.906958511,101.777938,0
3417.916,3429.46,3402.5,0.007887847,7.824929064,325.5361055,475.4165304,178.9717586,0.910635616,101.0826575,0
3418.233,3429.46,3402.5,0.007887116,7.832150292,325.9334593,475.4165304,178.9717586,0.909525436,101.0285014,0
3419.563,3429.46,3402.5,0.007884048,7.567682779,353.067229,528.109817,178.9717586,0.988871325,115.7537602,0
3421.486,3429.46,3413.56,0.004647104,4.618790532,366.8600074,528.109817,202.3357349,0.88800653,99.82588083,0
3423.269,3431.39,3417.46,0.00406921,4.660423011,357.8359693,528.109817,198.0534687,0.922367723,111.1533136,0
3419.366,3431.39,3378.83,0.015371271,14.86498209,463.4437464,1371.56358,198.0534687,2.53215222,337.5591535,0
3415.502,3431.39,3378.82,0.015391588,19.66313402,478.9285943,1371.56358,198.0534687,2.450281994,327.6569222,0
3409.846,3431.39,3372.9,0.017153267,23.0457295,463.3665705,1371.56358,198.0534687,2.532573962,331.8835807,0
3405.484,3431.39,3372.9,0.017175239,24.54384067,457.9446205,1371.56358,198.0534687,2.562559005,333.6409065,0
3399.614,3431.39,3367.82,0.018699182,25.93388096,448.6327679,1371.56358,198.0534687,2.615747656,334.3976886,0
3393.718,3431.39,3363.2,0.020093007,26.9219546,474.5842095,1371.56358,198.0534687,2.472712087,337.4736049,0
3388.395,3431.39,3363.2,0.020124572,26.44574203,471.9619185,1371.56358,198.0534687,2.486450845,338.9472626,0
3383.268,3431.39,3363.2,0.020155069,23.55083993,502.6904477,1371.56358,198.0534687,2.334458744,357.9968798,0
3377.589,3431.39,3363.2,0.020188957,19.79297935,528.8570563,1371.56358,198.0534687,2.218955193,352.427733,0
3370.669,3378.83,3362.19,0.004936705,6.579225585,554.7004426,1371.56358,289.1028743,1.951432922,334.4938664,0
3369.33,3378.82,3362.19,0.004935699,6.077163024,454.8476631,835.3951086,289.1028743,1.201044391,174.1666529,0
3367.91,3378.5,3362.19,0.004842766,5.210536267,440.8658604,835.3951086,217.3661867,1.40185253,187.9452051,0
3367.52,3378.5,3362.19,0.004843327,4.934168778,434.3396922,835.3951086,217.3661867,1.422916056,193.9268878,0
3367.117,3374.47,3362.19,0.003647037,4.017077486,412.5785504,835.3951086,118.8670404,1.736707028,216.9688765,0
3367.335,3374.47,3362.19,0.003646801,4.117367602,387.6785032,835.3951086,118.8670404,1.848253288,234.4166026,0
3368.183,3374.47,3362.19,0.003645883,4.04370847,346.0312206,835.3951086,118.8670404,2.070703525,223.8937461,0
3369.035,3375.11,3362.19,0.003834926,4.538120557,348.5858135,835.3951086,118.8670404,2.055528482,223.3170258,0
3368.426,3375.11,3362.19,0.003835619,4.367231945,298.7704197,578.5656289,118.8670404,1.538634879,144.2082301,0
3368.246,3375.11,3362.19,0.003835824,4.559727498,299.6072899,586.9343303,118.8670404,1.562269363,146.0251878,0
3368.497,3375.11,3363.14,0.003553514,4.24773147,366.0947181,1121.361615,118.8670404,2.73834755,297.8391142,0
3368.024,3375.11,3360.71,0.004275504,4.847036136,366.7435821,1121.361615,118.8670404,2.733502707,297.862983,0
3367.454,3375.11,3358.92,0.004807787,5.572655797,376.9708641,1121.361615,118.8670404,2.659342326,293.8934938,0
3366.421,3375.11,3358.67,0.004883525,6.178709715,379.8699951,1121.361615,118.8670404,2.639046483,292.6142541,0
3364.907,3375.11,3358.67,0.004885722,5.832495213,392.7222274,1121.361615,133.2975326,2.515936235,282.5252579,0
3363.387,3375.11,3354.8,0.006038556,6.318146737,394.8892845,1121.361615,154.9681031,2.447251799,280.3893289,0
3362.193,3375.11,3354.8,0.0060407,5.671970104,440.0549521,1121.361615,154.9681031,2.19607462,283.7845056,0
3361.274,3366.81,3354.8,0.00357305,3.773257269,433.3400717,1121.361615,154.9681031,2.230104195,287.8469157,0
3360.172,3365.92,3354.8,0.003309354,3.581125734,458.4966708,1121.361615,154.9681031,2.107743793,289.5032325,0
3362.103,3382.45,3354.8,0.008224019,7.927678683,514.8066548,1150.034171,154.9681031,1.932892783,362.756244,0
3364.937,3393.04,3354.8,0.011364254,12.63008227,501.5926113,1150.034171,154.9681031,1.983813249,339.8926212,0
3369.19,3403.24,3354.8,0.014377343,17.33347113,607.7362678,1440.960989,154.9681031,2.116037752,446.5410886,0
3378.516,3452.18,3354.8,0.028823306,30.94110433,785.4813677,2097.090006,154.9681031,2.472524471,633.6693683,0
3405.589,3629.4,3354.8,0.080632161,84.21903446,1156.612825,3987.772386,154.9681031,3.313817899,1165.809638,0
3433.469,3638.13,3354.8,0.08252004,109.5435426,1260.068322,3987.772386,154.9681031,3.041743227,1121.209629,0
3457.594,3638.13,3355.79,0.081657939,116.6293765,1371.898693,3987.772386,247.499999,2.726347366,1052.397623,0
3483.914,3638.13,3355.79,0.081041036,121.6818135,1357.129454,3987.772386,247.499999,2.756017398,1064.428804,0
3508.591,3638.13,3355.79,0.080471049,120.1061126,1375.788946,3987.772386,434.0949172,2.583010627,1044.260056,0
3533.86,3638.13,3382.45,0.07235148,110.591213,1351.527993,3987.772386,346.1976303,2.694413119,1067.142789,0
3556.439,3638.13,3393.04,0.068914439,98.64810157,1267.824542,3987.772386,312.9996612,2.89848682,1116.394108,0
3579.116,3638.13,3403.24,0.065627937,81.48429885,1195.940908,3987.772386,270.3848431,3.10833714,1158.668575,0
3601.438,3638.13,3452.18,0.051632154,53.8347149,1097.35104,3987.772386,270.3848431,3.387601058,1177.298341,0
3618.471,3638.13,3596.05,0.011629221,12.24035441,918.856478,3987.772386,270.3848431,4.045667231,1143.714749,0
3617.741,3638.13,3596.05,0.011631568,11.722884,556.3068644,1281.944328,270.3848431,1.818348019,387.2790154,0
3614.422,3626.46,3596.05,0.008413517,9.859179332,481.891168,1273.271812,270.3848431,2.081148267,292.1722488,0
3615.011,3626.46,3601.94,0.006782829,8.753611851,391.5284253,537.7873634,270.3848431,0.682970898,90.02676786,0
3613.825,3626.46,3601.94,0.006785055,8.354301912,368.4535185,537.7873634,270.3848431,0.725742887,84.34320979,0
3614.752,3626.46,3601.94,0.006783315,8.720639336,345.8970563,537.7873634,208.530295,0.951893236,94.40026935,0
3616.166,3626.46,3601.94,0.006780662,8.737018522,327.421207,537.7873634,161.4391367,1.149431432,110.9623366,0
3617.105,3626.46,3601.94,0.006778902,8.283343688,316.2084054,537.7873634,161.4391367,1.190190458,118.0222685,0
3616.715,3626.46,3601.94,0.006779633,8.233495571,304.2925437,537.7873634,151.2262262,1.270360202,128.6954828,0
3616.114,3622.62,3601.94,0.005718846,7.641169442,288.1107034,537.7873634,151.2262262,1.341710435,117.3005534,0
3613.864,3622.62,3600.01,0.006256461,8.776814367,324.8482087,679.5194412,151.2262262,1.626277138,170.9325785,0
3611.654,3622.62,3600,0.006263058,9.242594837,315.0317623,679.5194412,151.2262262,1.676952226,171.3624962,0
3611.652,3622.62,3600,0.006263062,9.244211125,294.6455379,679.5194412,151.2262262,1.792978841,153.0674745,0
3611.144,3622.62,3596.86,0.007133473,9.949866743,290.7762654,679.5194412,151.2262262,1.816837472,151.4413933,0
3609.646,3622.62,3596.1,0.007346981,11.02963903,299.5739603,679.5194412,151.2262262,1.763481761,153.541217,0
3608.012,3622.62,3596.1,0.007350308,10.18032391,335.7864104,679.5194412,151.2262262,1.573301357,171.352983,0
3606.423,3620.45,3596.1,0.006751842,8.792367927,337.6259907,679.5194412,151.2262262,1.564729107,169.3604479,0
3605.251,3620.45,3596.1,0.006754037,7.864703737,327.7159618,679.5194412,101.7713567,1.762953752,180.7669533,0
3608.697,3650.37,3596.1,0.015038669,16.19342392,380.3407811,679.5194412,101.7713567,1.519027444,199.3263261,0
3606.902,3650.37,3596.1,0.015046153,15.73422439,447.4438806,964.2748946,101.7713567,1.927623944,267.9020926,0
3606.355,3650.37,3594.54,0.015481005,16.09147339,409.6105053,964.2748946,101.7713567,2.105667522,258.0186322,0
3605.048,3650.37,3586.93,0.017597547,17.16029576,416.5531966,964.2748946,101.7713567,2.070572366,254.5797329,0
3604.336,3650.37,3586.93,0.017601023,17.3132237,402.2288969,964.2748946,101.7713567,2.144310229,263.61505,0
3604.08,3650.37,3586.93,0.017602273,17.45440025,435.135721,964.2748946,101.7713567,1.982148319,274.060662,0
3602.87,3650.37,3584,0.018421425,18.45953471,451.3345542,964.2748946,101.7713567,1.911007101,274.6956143,0
3602.249,3650.37,3584,0.018424601,18.461198,512.4846261,1182.155515,101.7713567,2.10812989,359.2566041,0
3601.687,3650.37,3584,0.018427476,18.39505369,644.1957769,1496.946448,101.7713567,2.165762554,452.967838,0
3600.45,3650.37,3584,0.018433807,18.49516512,713.8240759,1496.946448,190.6821222,1.829952743,411.9851627,0
3595.649,3602.5,3584,0.005145107,6.322674222,694.8634784,1496.946448,190.6821222,1.879886289,418.1607314,0
3594.719,3602.36,3584,0.005107492,5.870815615,655.5086065,1496.946448,190.6821222,1.992749314,408.3932031,0
3594.135,3602.36,3584,0.005108322,6.173276133,666.5948291,1496.946448,190.6821222,1.959607649,399.1051672,0
3592.232,3602.36,3567.9,0.009592922,10.23682434,706.4678129,1496.946448,190.6821222,1.849007558,381.6706713,0
3589.796,3602.36,3567.9,0.009599431,11.57549535,712.8674775,1496.946448,254.6787677,1.742634809,372.4873477,0
3588.344,3602.36,3567.9,0.009603316,11.85505065,703.4431435,1496.946448,254.6787677,1.765981646,375.1556874,0
3587.52,3602.36,3567.9,0.009605521,12.46139369,697.0144014,1496.946448,254.6787677,1.782269746,378.9156392,0
3584.179,3602.36,3566,0.010144583,13.36534692,663.8420201,1496.946448,254.6787677,1.87133029,344.7002649,1
3580.968,3602.36,3566,0.010153679,12.6856461,627.8551006,1137.077253,254.6787677,1.405417404,255.2346345,1
3579.394,3602.36,3566,0.010158144,11.90488618,729.0491481,1809.994822,254.6787677,2.133348703,453.6747064,1
3576.338,3593.2,3566,0.007605545,8.896798137,790.8361805,1809.994822,254.6787677,1.966672862,459.2188073,1
3575.129,3588.7,3566,0.006349421,6.961842699,807.8912823,1809.994822,254.6787677,1.925155139,453.2642264,1
3576.129,3598.7,3566,0.009143965,9.414086867,866.3601708,1809.994822,254.6787677,1.795230329,433.8228874,1
3577.091,3598.7,3566,0.009141506,8.960340295,899.0974231,1809.994822,254.6787677,1.729863766,434.9304336,1
3578.341,3598.7,3566,0.009138313,9.261265116,908.7700145,1809.994822,351.4046817,1.605015699,419.8196284,1
3579.843,3598.7,3566,0.009134479,10.63645306,886.3834527,1809.994822,341.9109444,1.65626273,445.3350548,1
3582.367,3601,3566,0.009770077,12.4072076,901.3489951,1809.994822,341.9109444,1.628762983,432.0912247,1
3585.916,3601.49,3569,0.009060446,12.28054303,878.5257748,1809.994822,341.9109444,1.671076615,441.0150307,0
3587.975,3601.49,3571.8,0.008274863,10.7613405,834.8575608,1809.994822,341.9109444,1.758484257,434.1352646,0
3588.271,3601.49,3571.8,0.00827418,10.48759841,748.3764106,1105.738768,341.9109444,1.020646579,275.4289691,0
3588.579,3601.49,3574.88,0.007415191,9.983229737,722.6216654,1059.641061,341.9109444,0.99323083,249.0810098,0
3588.298,3601.49,3574.88,0.007415772,10.25272947,745.8290399,1059.641061,341.9109444,0.962325249,261.5134291,0
3584.541,3601.49,3561.13,0.011259461,12.62631416,799.1055292,1529.501692,341.9109444,1.486150082,355.6383527,0
3584.525,3601.49,3561.13,0.011259511,12.63629712,719.864414,1529.501692,267.2299094,1.753485459,378.6715243,0
3583.186,3601.49,3561.13,0.011263719,13.16794607,724.8811574,1529.501692,267.2299094,1.741349971,373.5453037,1
3580.905,3601.49,3561.13,0.011270894,12.90559329,731.8238356,1529.501692,267.2299094,1.724830104,366.209736,1
3578.298,3601.49,3561.13,0.011279105,10.86746497,703.1555541,1529.501692,267.2299094,1.795152972,386.6501597,1
3576.119,3589.59,3561.13,0.007958348,7.299410051,682.2146416,1529.501692,267.2299094,1.850256071,397.0527464,1
3574.232,3580.76,3561.13,0.005492089,5.692159851,637.0206663,1529.501692,248.4553607,2.010996501,419.8213351,1
3573.519,3579.7,3561.13,0.005196558,5.209714045,612.6375741,1529.501692,248.4553607,2.091034546,406.8139869,1
3572.703,3579.7,3561.13,0.005197745,5.59747566,563.8779401,1529.501692,248.4553607,2.271850413,404.6594544,1
3571.913,3579.7,3561.13,0.005198895,5.267531615,489.5335911,1529.501692,229.9074479,2.654760098,389.0645186,1
3571.217,3579.7,3554.17,0.007148823,7.019170605,437.0400874,1004.566655,229.9074479,1.772512933,240.0255828,1
3569.765,3579.7,3554.17,0.007151731,7.108472596,460.8935819,1004.566655,229.9074479,1.680776729,233.0255658,1
3569.276,3579.7,3554.17,0.007152711,7.063655285,488.9267724,1004.566655,229.9074479,1.584407422,241.793348,0
3569.047,3579.7,3554.17,0.00715317,7.002750284,504.0906132,1004.566655,229.9074479,1.536745948,241.1408154,0
3568.824,3579.7,3554.17,0.007153617,6.827916828,512.1226839,1004.566655,229.9074479,1.512643809,236.0783385,0
3567.846,3573.63,3554.17,0.005454271,5.705095519,514.5276353,1004.566655,229.9074479,1.505573567,235.0743596,0
3566.82,3573.63,3554.17,0.00545584,6.043356259,524.8997394,1004.566655,229.9074479,1.475823189,224.0603225,0
3566.484,3572.7,3554.17,0.005195593,5.706690361,477.2559892,1004.566655,224.9148948,1.63361336,232.8526836,0
3567.142,3573.3,3554.17,0.005362837,6.102543676,476.8519152,1004.566655,224.9148948,1.634997649,233.0810157,0
3567.704,3576.02,3554.17,0.006124387,6.668460041,492.4599875,1004.566655,224.9148948,1.583177883,219.5397635,0
3569.939,3576.52,3560.46,0.004498676,5.215528991,426.7423697,681.90402,224.9148948,1.070878257,128.8337606,0
3570.706,3576.52,3560.46,0.00449771,4.580914924,413.8770441,681.90402,224.9148948,1.104166399,126.46771,0
3571.428,3576.52,3560.46,0.004496801,4.616327952,435.6069197,899.2027764,224.9148948,1.547927388,183.462823,0
3573.143,3586.85,3560.46,0.007385655,6.643578386,431.9016107,899.2027764,224.9148948,1.561207148,180.9617084,0
3571.519,3586.85,3556.46,0.008508985,8.491739018,540.3384209,1497.282721,224.9148948,2.354760974,381.7816778,0
3570.968,3586.85,3556.46,0.008510297,8.780861473,568.640271,1497.282721,224.9148948,2.237561937,383.741923,0
3571.184,3586.85,3556.46,0.008509783,8.516234391,566.1231832,1497.282721,224.9148948,2.247510549,385.3985179,0
3570.578,3586.85,3556.46,0.008511227,8.799401204,576.8395224,1497.282721,327.0055233,2.028774299,376.2377612,0
3569.877,3586.85,3556.46,0.008512898,8.837601509,563.7300236,1497.282721,225.4592492,2.256086102,386.8990072,0
3569.719,3586.85,3556.46,0.008513275,8.729030008,556.3753239,1497.282721,225.4592492,2.2859092,391.3268852,0
3570.964,3588.97,3556.46,0.009103984,10.51248376,548.3748404,1497.282721,225.4592492,2.319259343,396.8530196,0
3571.976,3588.97,3556.46,0.009101405,10.94224654,567.670058,1497.282721,225.4592492,2.240427259,392.2650932,0
3572.809,3588.97,3556.46,0.009099283,11.49118253,497.5791325,1497.282721,198.2935219,2.61061832,389.0508156,0
3572.529,3588.97,3556.46,0.009099996,11.13977799,461.3262175,1497.282721,163.3938939,2.891422114,402.7652324,0
3575.7,3588.97,3562.62,0.007369186,10.55529143,334.2395663,719.8583894,163.3938939,1.664867214,176.5235767,0
3579,3597.41,3562.62,0.009720592,11.72692815,311.2259649,570.0637745,163.3938939,1.3066708,129.3668026,0
3582.448,3597.41,3564.21,0.009267406,11.44118367,313.3007238,570.0637745,163.3938939,1.298017686,129.8135921,0
3585.234,3597.41,3566.29,0.008680047,9.777789081,304.1289545,570.0637745,163.3938939,1.337162656,131.5677141,0
3588.087,3597.41,3574.44,0.00640174,7.542962901,301.6460167,570.0637745,163.3938939,1.348169238,133.4383163,0
3590.243,3597.41,3580.63,0.004673778,6.164037312,289.4038378,570.0637745,163.3938939,1.405198644,137.8797054,0
3589.338,3597.41,3579.92,0.004872765,6.981815697,286.2649488,570.0637745,163.3938939,1.420606617,138.7909331,0
3589.913,3597.41,3579.92,0.004871984,6.397273759,251.160986,489.7223746,163.3938939,1.299280138,97.19566635,0
3590.389,3597.41,3579.92,0.004871338,6.008376411,240.8893022,489.7223746,95.57668367,1.636210854,108.2073162,0
3591.829,3598.45,3579.92,0.005158932,6.045807398,254.3038558,489.7223746,95.57668367,1.54990057,105.8214459,0
3592.787,3598.45,3579.92,0.005157556,6.159531042,252.5428329,489.7223746,95.57668367,1.560708282,106.4815735,0
3592.955,3599.09,3579.92,0.005335441,6.32044165,218.5692359,347.7531123,95.57668367,1.15375994,70.52703385,0
3591.494,3599.09,3579.92,0.005337612,6.916340024,326.6524671,1428.585424,95.57668367,4.080816386,390.9244621,0
3589.087,3599.09,3568,0.00866237,10.13367107,365.7625949,1428.585424,95.57668367,3.644464357,400.7720161,0
3586.286,3599.09,3566.81,0.009000955,12.06078602,374.9748325,1428.585424,95.57668367,3.554928557,397.60071,0
3584.244,3599.09,3566.81,0.009006083,11.96161469,385.4370808,1428.585424,95.57668367,3.458434092,393.5489808,0
3583.364,3599.09,3566.81,0.009008295,12.62061996,385.3491669,1428.585424,95.57668367,3.459223102,393.5861696,0
3583.267,3599.09,3566.81,0.009008539,12.59857225,420.0254303,1428.585424,95.57668367,3.173638176,392.5783635,0
3587.03,3625.6,3566.81,0.016389604,18.42968377,469.7860445,1428.585424,149.9864049,2.721662412,378.1556485,0
3591.522,3643.37,3566.81,0.021316868,25.60138398,651.6364817,2116.043802,149.9864049,3.017107624,635.681187,0
3600.18,3684.33,3566.81,0.032642812,39.04954829,743.0929222,2116.043802,149.9864049,2.64577597,630.6615892,0
3608.37,3684.33,3566.81,0.032568722,46.64536656,821.5337549,2116.043802,235.1176128,2.289530014,596.5547157,0
3619.087,3689.66,3566.81,0.033945025,52.03829872,782.5203229,2116.043802,235.1176128,2.403677111,564.3303493,0
3632.814,3705.27,3566.81,0.038113705,55.08093382,775.6265462,2116.043802,235.1176128,2.425041018,566.7963702,0
3646.963,3708.3,3571.12,0.037614859,54.41083389,823.9582433,2116.043802,235.1176128,2.282793096,541.0685113,0
3669.281,3798.76,3571.12,0.062039402,66.34146925,966.1822999,2116.043802,235.1176128,1.946761175,572.4855328,0
3692.527,3803.58,3585.41,0.059084199,68.80535283,1108.419704,2116.043802,562.5241044,1.401562686,546.7881389,0
3720.817,3868.31,3625.6,0.065230298,77.48115155,1330.118207,2782.771817,562.5241044,1.669210827,723.2870695,0
3744.742,3868.31,3643.37,0.060068224,81.63954063,1368.497567,2782.771817,562.5241044,1.622397998,689.2188231,0
3765.603,3868.31,3680.99,0.049745021,79.4823701,1248.19773,2782.771817,562.5241044,1.778762818,647.9964026,0
3784.15,3869.8,3680.99,0.049894957,80.04778198,1232.767067,2782.771817,562.5241044,1.801027763,653.1161968,0
3802.471,3869.8,3689.66,0.047374457,74.59390285,1350.837503,2782.771817,562.5241044,1.643608286,698.3412386,0
3820.268,3869.8,3705.27,0.043067659,65.34548744,1329.38195,2782.771817,562.5241044,1.670135293,712.164423,0
